scope,cumulative_return,annualized_return,annualized_volatility,downside_volatility_annualized,sharpe,sortino,max_drawdown,calmar,var_95,cvar_95,ulcer_index,time_under_water_ratio,benchmark_cumulative_return,benchmark_annualized_return,excess_cumulative_return,tracking_error_annualized,information_ratio,turnover_mean,turnover_annualized,hit_rate,avg_holding_bars,profit_factor,diag_total_bars,diag_fraction_long,diag_fraction_short,diag_fraction_flat,diag_flip_count,window_idx,window_start,window_end
aggregate,-0.0025751282685543275,-0.030904991641954482,0.28496960462805576,0.1806702955726439,0.032048204506301435,0.05054933982508316,-0.08332145347779485,-0.3709127763858639,-0.004980142073119042,-0.007940104220040921,0.04389980738689041,0.9458333333333333,-0.23641637745244437,-0.9625217618960283,0.23384124918389004,0.7042262969149994,4.480752471532269,0.022222222222222223,194.8,0.5,30.0,1.0016184503788568,720,0.03333333333333333,0.3,0.6666666666666666,14,,,
window_0_2025-10-27_2025-11-25,-0.0025751282685543275,-0.030904991641954482,0.28496960462805576,0.1806702955726439,0.032048204506301435,0.05054933982508316,-0.08332145347779485,-0.3709127763858639,-0.004980142073119042,-0.007940104220040921,0.04389980738689041,0.9458333333333333,-0.23641637745244437,-0.9625217618960283,0.23384124918389004,0.7042262969149994,4.480752471532269,0.022222222222222223,194.8,0.5,30.0,1.0016184503788568,720,0.03333333333333333,0.3,0.6666666666666666,14,0.0,2025-10-27,2025-11-25
