scope,cumulative_return,annualized_return,annualized_volatility,downside_volatility_annualized,sharpe,sortino,max_drawdown,calmar,var_95,cvar_95,ulcer_index,time_under_water_ratio,benchmark_cumulative_return,benchmark_annualized_return,excess_cumulative_return,tracking_error_annualized,information_ratio,turnover_mean,turnover_annualized,hit_rate,avg_holding_bars,profit_factor,diag_total_bars,diag_fraction_long,diag_fraction_short,diag_fraction_flat,diag_flip_count,window_idx,window_start,window_end
aggregate,0.18035579787087652,6.529350515631083,0.5536233242224176,0.33588786820792016,3.923013963047005,6.466062745227281,-0.2208367902882188,29.566407422918477,-0.0073804694530238074,-0.013449501932500742,0.09090221779878636,0.9597222222222223,-0.09195014151916137,-0.6909807476074399,0.2723059393900379,1.17747188016029,2.6430120014610137,0.019444444444444445,170.45,0.5219298245614035,65.14285714285714,1.1755953618193569,720,0.0,0.6333333333333333,0.36666666666666664,13,,,
window_0_2025-02-24_2025-03-25,0.18035579787087652,6.529350515631083,0.5536233242224176,0.33588786820792016,3.923013963047005,6.466062745227281,-0.2208367902882188,29.566407422918477,-0.0073804694530238074,-0.013449501932500742,0.09090221779878636,0.9597222222222223,-0.09195014151916137,-0.6909807476074399,0.2723059393900379,1.17747188016029,2.6430120014610137,0.019444444444444445,170.45,0.5219298245614035,65.14285714285714,1.1755953618193569,720,0.0,0.6333333333333333,0.36666666666666664,13,0.0,2025-02-24,2025-03-25
