scope,cumulative_return,annualized_return,annualized_volatility,downside_volatility_annualized,sharpe,sortino,max_drawdown,calmar,var_95,cvar_95,ulcer_index,time_under_water_ratio,benchmark_cumulative_return,benchmark_annualized_return,excess_cumulative_return,tracking_error_annualized,information_ratio,turnover_mean,turnover_annualized,hit_rate,avg_holding_bars,profit_factor,diag_total_bars,diag_fraction_long,diag_fraction_short,diag_fraction_flat,diag_flip_count,window_idx,window_start,window_end
aggregate,-0.1034518682125849,-0.7354037403325446,0.245660244676233,0.17358615314131945,-5.289079361959638,-7.485139261731455,-0.14109270848709388,-5.212202304556468,-0.0035908034847611176,-0.0070591203562789685,0.07098196335389875,0.9597222222222223,0.3462727246376005,36.34176561172483,-0.4497245928501854,0.6105970197670417,-8.214907940113198,0.02361111111111111,206.975,0.45993031358885017,31.88888888888889,0.7581774324789771,720,0.0,0.4,0.6,17,,,
window_0_2025-04-09_2025-05-08,-0.1034518682125849,-0.7354037403325446,0.245660244676233,0.17358615314131945,-5.289079361959638,-7.485139261731455,-0.14109270848709388,-5.212202304556468,-0.0035908034847611176,-0.0070591203562789685,0.07098196335389875,0.9597222222222223,0.3462727246376005,36.34176561172483,-0.4497245928501854,0.6105970197670417,-8.214907940113198,0.02361111111111111,206.975,0.45993031358885017,31.88888888888889,0.7581774324789771,720,0.0,0.4,0.6,17,0.0,2025-04-09,2025-05-08
