scope,cumulative_return,annualized_return,annualized_volatility,downside_volatility_annualized,sharpe,sortino,max_drawdown,calmar,var_95,cvar_95,ulcer_index,time_under_water_ratio,benchmark_cumulative_return,benchmark_annualized_return,excess_cumulative_return,tracking_error_annualized,information_ratio,turnover_mean,turnover_annualized,hit_rate,avg_holding_bars,profit_factor,diag_total_bars,diag_fraction_long,diag_fraction_short,diag_fraction_flat,diag_flip_count,window_idx,window_start,window_end
aggregate,0.25860058222642746,15.448849508667472,0.40798907176483423,0.2337046100535553,7.06808525908965,12.339087120916744,-0.06884514358890781,224.39998964802157,-0.007175281440758729,-0.009829879756094957,0.023203762890854202,0.8472222222222222,-0.23641637745244437,-0.9625217618960283,0.4950169596788718,0.8789980766193718,6.8601202444661915,0.022222222222222223,194.8,0.5505952380952381,42.0,1.3507252549974769,720,0.0,0.4666666666666667,0.5333333333333333,16,,,
window_0_2025-10-27_2025-11-25,0.25860058222642746,15.448849508667472,0.40798907176483423,0.2337046100535553,7.06808525908965,12.339087120916744,-0.06884514358890781,224.39998964802157,-0.007175281440758729,-0.009829879756094957,0.023203762890854202,0.8472222222222222,-0.23641637745244437,-0.9625217618960283,0.4950169596788718,0.8789980766193718,6.8601202444661915,0.022222222222222223,194.8,0.5505952380952381,42.0,1.3507252549974769,720,0.0,0.4666666666666667,0.5333333333333333,16,0.0,2025-10-27,2025-11-25
