window_key,window,tier,mode,selected_models,all_selected_worse_than_pure,any_selected_better_than_pure,best_input_by_cumret_model,best_input_by_sharpe_model,best_input_cumret,best_input_sharpe,hybrid_minus_pure_cumret,hybrid_minus_pure_sharpe,hybrid_minus_best_input_cumret,hybrid_minus_best_input_sharpe,hybrid_beats_pure_strict,hybrid_beats_best_input_strict,source_json,pure_cumulative_return,hybrid_cumulative_return,pure_annualized_return,hybrid_annualized_return,pure_annualized_volatility,hybrid_annualized_volatility,pure_downside_volatility_annualized,hybrid_downside_volatility_annualized,pure_sharpe,hybrid_sharpe,pure_sortino,hybrid_sortino,pure_max_drawdown,hybrid_max_drawdown,pure_cvar_95,hybrid_cvar_95,pure_ulcer_index,hybrid_ulcer_index,pure_time_under_water_ratio,hybrid_time_under_water_ratio
bull_breakout,Bull breakout,best2,metrics,"buy_and_hold, lstm",False,True,buy_and_hold,buy_and_hold,0.34627272463762404,8.471137664474922,-0.09052652533011052,-2.8926793706784646,-0.5233638109763105,-15.183695252783206,False,False,TradingAgents/outputs/bb/bull_breakout_final_comparison/tiers/best2/comparison_pure_hybrid_traditional.json,-0.0865645610085759,-0.17709108633868642,-0.6679122080727654,-0.9068017498888941,0.27845442720128377,0.34455784287563923,0.17075281107615853,0.2707734741004183,-3.8198782176298187,-6.712557588308283,-6.2292503084728805,-8.541694752375424,-0.1255422417585612,-0.19109824910765028,-0.0070802810674149876,-0.01028583958790074,0.0494114149870924,0.10514939413421545,0.9583333333333334,0.9944444444444445
bull_breakout,Bull breakout,best2,signals,"buy_and_hold, lstm",False,True,buy_and_hold,buy_and_hold,0.34627272463762404,8.471137664474922,-0.016887307204008994,-1.4692011443298196,-0.44972459285020894,-13.76021702643456,False,False,TradingAgents/outputs/bb/bull_breakout_final_comparison/tiers/best2/comparison_pure_hybrid_traditional.json,-0.0865645610085759,-0.1034518682125849,-0.6679122080727654,-0.7354037403325446,0.27845442720128377,0.245660244676233,0.17075281107615853,0.17358615314131945,-3.8198782176298187,-5.289079361959638,-6.2292503084728805,-7.485139261731455,-0.1255422417585612,-0.14109270848709388,-0.0070802810674149876,-0.0070591203562789685,0.0494114149870924,0.07098196335389875,0.9583333333333334,0.9597222222222223
bull_breakout,Bull breakout,mid3,metrics,"sma_cross, macd, arima_garch",False,True,sma_cross,sma_cross,0.10753955462276044,3.0461676069580492,-0.07614895820195733,-4.1255220599989215,-0.27025307383329367,-10.99156788458679,False,False,TradingAgents/outputs/bb/bull_breakout_final_comparison/tiers/mid3/comparison_pure_hybrid_traditional.json,-0.0865645610085759,-0.16271351921053323,-0.6679122080727654,-0.884922104472269,0.27845442720128377,0.26757843692791017,0.17075281107615853,0.1919425166162645,-3.8198782176298187,-7.945400277628741,-6.2292503084728805,-11.076325477720298,-0.1255422417585612,-0.1715236184778861,-0.0070802810674149876,-0.007713738211425545,0.0494114149870924,0.07396376530796091,0.9583333333333334,0.8597222222222223
bull_breakout,Bull breakout,mid3,signals,"sma_cross, macd, arima_garch",False,True,sma_cross,sma_cross,0.10753955462276044,3.0461676069580492,0.02239006555518741,1.437581747330828,-0.17171405007614893,-5.42846407725704,True,False,TradingAgents/outputs/bb/bull_breakout_final_comparison/tiers/mid3/comparison_pure_hybrid_traditional.json,-0.0865645610085759,-0.06417449545338849,-0.6679122080727654,-0.5540382321613208,0.27845442720128377,0.31761617671398995,0.17075281107615853,0.24012761982613626,-3.8198782176298187,-2.3822964702989906,-6.2292503084728805,-3.1510573304455907,-0.1255422417585612,-0.10042878909762654,-0.0070802810674149876,-0.008450728250903686,0.0494114149870924,0.06360694059457915,0.9583333333333334,0.9944444444444445
bull_breakout,Bull breakout,worst2,metrics,"xgb_lstm_ensemble, xgboost",False,True,xgb_lstm_ensemble,xgb_lstm_ensemble,-0.024240761602052796,-2.1654657516366584,-0.10777441754401074,-3.4037956740125,-0.17009821695053384,-5.058208140005661,False,False,TradingAgents/outputs/bb/bull_breakout_final_comparison/tiers/worst2/comparison_pure_hybrid_traditional.json,-0.0865645610085759,-0.19433897855258664,-0.6679122080727654,-0.9279879966224958,0.27845442720128377,0.35534976446440936,0.17075281107615853,0.27580964079407744,-3.8198782176298187,-7.223673891642319,-6.2292503084728805,-9.306893002624593,-0.1255422417585612,-0.20805255593238903,-0.0070802810674149876,-0.010445094365275335,0.0494114149870924,0.12431811633520479,0.9583333333333334,0.9944444444444445
bull_breakout,Bull breakout,worst2,signals,"xgb_lstm_ensemble, xgboost",False,True,xgb_lstm_ensemble,xgb_lstm_ensemble,-0.024240761602052796,-2.1654657516366584,0.012826233539753429,0.5106608594490085,-0.04949756586676968,-1.1437516065441518,True,False,TradingAgents/outputs/bb/bull_breakout_final_comparison/tiers/worst2/comparison_pure_hybrid_traditional.json,-0.0865645610085759,-0.07373832746882247,-0.6679122080727654,-0.6064655801541576,0.27845442720128377,0.2707544958248871,0.17075281107615853,0.175970417241399,-3.8198782176298187,-3.30921735818081,-6.2292503084728805,-5.0916824056857415,-0.1255422417585612,-0.11818204627558593,-0.0070802810674149876,-0.0074534403603302496,0.0494114149870924,0.08540510657659306,0.9583333333333334,0.9597222222222223
bear_drawdown,Bear drawdown,best2,metrics,"lstm, sma_cross",False,False,lstm,lstm,0.2835795871590292,7.055911214893107,-0.2378432898495666,-6.074945165466234,-0.26282229478216834,-6.062771121269691,False,False,TradingAgents/outputs/bd/bear_drawdown_final_comparison/tiers/best2/comparison_pure_hybrid_traditional.json,0.25860058222642746,0.02075729237686086,15.448849508667472,0.28419605332737574,0.40798907176483423,0.295889771444199,0.2337046100535553,0.19192057686345282,7.06808525908965,0.993140093623416,12.339087120916744,1.531154189492551,-0.06884514358890781,-0.06926303115592758,-0.009829879756094957,-0.008636225021437453,0.023203762890854202,0.026751030782656574,0.8472222222222222,0.8375
bear_drawdown,Bear drawdown,best2,signals,"lstm, sma_cross",False,False,lstm,lstm,0.2835795871590292,7.055911214893107,-0.2157619791707861,-5.674296823672306,-0.24074098410338785,-5.662122779475763,False,False,TradingAgents/outputs/bd/bear_drawdown_final_comparison/tiers/best2/comparison_pure_hybrid_traditional.json,0.25860058222642746,0.042838603055641356,15.448849508667472,0.6664534344872932,0.40798907176483423,0.4337991360332263,0.2337046100535553,0.2569356940857402,7.06808525908965,1.393788435417344,12.339087120916744,2.353212235647497,-0.06884514358890781,-0.09443866602118955,-0.009829879756094957,-0.010260856172793455,0.023203762890854202,0.04401651380016615,0.8472222222222222,0.8791666666666667
bear_drawdown,Bear drawdown,mid3,metrics,"arima_garch, xgboost, xgb_lstm_ensemble",True,False,arima_garch,arima_garch,0.0,0.0,-0.05866853455236565,-1.1569987922677907,0.1999320476740618,5.9110864668218595,False,True,TradingAgents/outputs/bd/bear_drawdown_final_comparison/tiers/mid3/comparison_pure_hybrid_traditional.json,0.25860058222642746,0.1999320476740618,15.448849508667472,8.198822635577658,0.40798907176483423,0.38817197658082975,0.2337046100535553,0.2202548624501686,7.06808525908965,5.9110864668218595,12.339087120916744,10.417559422033445,-0.06884514358890781,-0.07948275292379203,-0.009829879756094957,-0.009122317004379142,0.023203762890854202,0.02484341597779748,0.8472222222222222,0.8027777777777778
bear_drawdown,Bear drawdown,mid3,signals,"arima_garch, xgboost, xgb_lstm_ensemble",True,False,arima_garch,arima_garch,0.0,0.0,-0.07399464444779036,-0.9706057273537798,0.1846059377786371,6.09747953173587,False,True,TradingAgents/outputs/bd/bear_drawdown_final_comparison/tiers/mid3/comparison_pure_hybrid_traditional.json,0.25860058222642746,0.1846059377786371,15.448849508667472,6.8661513032387225,0.40798907176483423,0.34822150045085626,0.2337046100535553,0.19997679102527244,7.06808525908965,6.09747953173587,12.339087120916744,10.617599475536721,-0.06884514358890781,-0.041670784421681706,-0.009829879756094957,-0.008652325710997229,0.023203762890854202,0.016850046735831126,0.8472222222222222,0.8722222222222222
bear_drawdown,Bear drawdown,worst2,metrics,"macd, buy_and_hold",True,False,macd,macd,-0.06767584208095356,-1.3664654268168555,-0.12915772036702067,-1.6772742731777095,0.19711870394036035,6.757276412728796,False,True,TradingAgents/outputs/bd/bear_drawdown_final_comparison/tiers/worst2/comparison_pure_hybrid_traditional.json,0.25860058222642746,0.1294428618594068,15.448849508667472,3.4017201355801294,0.40798907176483423,0.2823086541916907,0.2337046100535553,0.16327787846070346,7.06808525908965,5.390810985911941,12.339087120916744,9.32075189108275,-0.06884514358890781,-0.04369216881213078,-0.009829879756094957,-0.0072200690300609,0.023203762890854202,0.016421568299353977,0.8472222222222222,0.7222222222222222
bear_drawdown,Bear drawdown,worst2,signals,"macd, buy_and_hold",True,False,macd,macd,-0.06767584208095356,-1.3664654268168555,-0.09759370075076101,-1.3812333537432684,0.22868272355662,7.053317332163237,False,True,TradingAgents/outputs/bd/bear_drawdown_final_comparison/tiers/worst2/comparison_pure_hybrid_traditional.json,0.25860058222642746,0.16100688147566644,15.448849508667472,5.156921486709472,0.40798907176483423,0.3291498292989972,0.2337046100535553,0.19429776490206813,7.06808525908965,5.686851905346382,12.339087120916744,9.633802709140246,-0.06884514358890781,-0.04127023915146044,-0.009829879756094957,-0.00847352099773458,0.023203762890854202,0.023267814234010642,0.8472222222222222,0.8763888888888889
