scope,cumulative_return,annualized_return,annualized_volatility,downside_volatility_annualized,sharpe,sortino,max_drawdown,calmar,var_95,cvar_95,ulcer_index,time_under_water_ratio,benchmark_cumulative_return,benchmark_annualized_return,excess_cumulative_return,tracking_error_annualized,information_ratio,turnover_mean,turnover_annualized,hit_rate,avg_holding_bars,profit_factor,diag_total_bars,diag_fraction_long,diag_fraction_short,diag_fraction_flat,diag_flip_count,window_idx,window_start,window_end
aggregate,-0.07373832746882247,-0.6064655801541576,0.2707544958248871,0.175970417241399,-3.30921735818081,-5.0916824056857415,-0.11818204627558593,-5.131621927919194,-0.004117753728058758,-0.0074534403603302496,0.08540510657659306,0.9597222222222223,0.3462727246376005,36.34176561172483,-0.420011052106423,0.6417521671687356,-7.187614610577717,0.025,219.15,0.46153846153846156,34.666666666666664,0.8498858504124385,720,0.0,0.43333333333333335,0.5666666666666667,18,,,
window_0_2025-04-09_2025-05-08,-0.07373832746882247,-0.6064655801541576,0.2707544958248871,0.175970417241399,-3.30921735818081,-5.0916824056857415,-0.11818204627558593,-5.131621927919194,-0.004117753728058758,-0.0074534403603302496,0.08540510657659306,0.9597222222222223,0.3462727246376005,36.34176561172483,-0.420011052106423,0.6417521671687356,-7.187614610577717,0.025,219.15,0.46153846153846156,34.666666666666664,0.8498858504124385,720,0.0,0.43333333333333335,0.5666666666666667,18,0.0,2025-04-09,2025-05-08
